mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.14667143821716308,0.029410392513727762,0.006868743896484375,0.0014630001746157332,,2,50,"{'classifier__max_depth': None, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 50}",0.7577460926789141,0.7648798076923077,0.7786858974358974,0.7462419871794872,0.7512419871794871,0.7597591544332186,0.01134681503074145,2
0.3080913066864014,0.0130348044000564,0.011401653289794922,0.0015939822974854532,,2,100,"{'classifier__max_depth': None, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.7521572928595622,0.7508974358974358,0.7877564102564103,0.7492067307692307,0.7457772435897436,0.7571590226744765,0.015448033781855799,8
0.5030964851379395,0.049623442644293435,0.020148420333862306,0.0029498921958204275,,2,200,"{'classifier__max_depth': None, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.7353263762318748,0.7577083333333333,0.7860657051282051,0.7385176282051281,0.7247516025641025,0.7484739290925287,0.02160162353483856,24
0.11365423202514649,0.006468791985894837,0.007363414764404297,0.0016127427277257732,,5,50,"{'classifier__max_depth': None, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 50}",0.7403506508169487,0.7591105769230769,0.7778205128205128,0.7484535256410256,0.7362419871794872,0.7523954506762103,0.014920302042020796,19
0.2707498550415039,0.032242867223388226,0.01021871566772461,0.0017204301227743463,,5,100,"{'classifier__max_depth': None, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.7411087275601219,0.7554006410256411,0.7805849358974358,0.7420272435897436,0.7352964743589745,0.7508836044863834,0.016245089593782035,22
0.49124889373779296,0.03760321112600914,0.01611933708190918,0.001581871849445367,,5,200,"{'classifier__max_depth': None, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.7409796932208583,0.7575801282051282,0.7848717948717948,0.7432692307692308,0.7348076923076923,0.7523017078749408,0.017913606712911513,20
0.1248213768005371,0.0067249577978976535,0.0063994407653808595,0.0013286056451003463,,10,50,"{'classifier__max_depth': None, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 50}",0.7539476443168439,0.7658173076923077,0.7838942307692308,0.7386538461538462,0.7371153846153846,0.7558856827095226,0.017527876161403628,12
0.24314780235290528,0.02071283526509673,0.010261344909667968,0.0013207213008573995,,10,100,"{'classifier__max_depth': None, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.7483669091436959,0.7757532051282051,0.7881730769230768,0.7374839743589745,0.7467147435897437,0.7592983818287392,0.01927808416963831,4
0.45743279457092284,0.018098703031908383,0.020312786102294922,0.006187911517557791,,10,200,"{'classifier__max_depth': None, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.744979757738028,0.7693108974358974,0.7825961538461539,0.7335576923076923,0.7361378205128205,0.7533164643681184,0.019329447279056257,18
0.10583086013793945,0.012902451538515835,0.006168365478515625,0.0020420869328193047,10,2,50,"{'classifier__max_depth': 10, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 50}",0.7386893336989306,0.7415705128205128,0.7922435897435897,0.7404807692307693,0.7303685897435899,0.7486705590474785,0.022139011981432886,23
0.19919772148132325,0.010490037885647207,0.011469078063964844,0.0032595314174810597,10,2,100,"{'classifier__max_depth': 10, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.7440603880707753,0.7468429487179488,0.7972115384615385,0.7449839743589743,0.7406570512820513,0.7547511801782576,0.021324905463419624,16
0.42098088264465333,0.011603042643863816,0.01392364501953125,0.0009214597095681458,10,2,200,"{'classifier__max_depth': 10, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.7531573089888547,0.7584294871794871,0.7825961538461538,0.735673076923077,0.7425961538461537,0.7544904361567453,0.01614181946408292,17
0.10282478332519532,0.010446589140998268,0.005476140975952148,0.0012297401836561125,10,5,50,"{'classifier__max_depth': 10, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 50}",0.7432539234503781,0.76625,0.7835897435897435,0.7324679487179487,0.749423076923077,0.7549969385362295,0.018003897422263663,15
0.2016289234161377,0.01638524643871434,0.009175539016723633,0.002526834982269797,10,5,100,"{'classifier__max_depth': 10, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.7479959354183132,0.7634455128205129,0.7852564102564102,0.7421794871794872,0.7406730769230768,0.7559100845195601,0.016741081050752876,11
0.3979777812957764,0.03563555156437183,0.019166851043701173,0.00464821340854556,10,5,200,"{'classifier__max_depth': 10, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.7470765657510604,0.7678044871794871,0.7896634615384615,0.7434935897435897,0.7469391025641026,0.7589954413553401,0.01758322526953677,5
0.11104145050048828,0.013484635536974328,0.007354116439819336,0.002223105024760739,10,10,50,"{'classifier__max_depth': 10, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 50}",0.7525766544621688,0.7674679487179487,0.774150641025641,0.7474358974358973,0.7481089743589744,0.7579480232001261,0.01085649186952414,6
0.19027342796325683,0.014884425652025952,0.007917833328247071,0.0008473407088462304,10,10,100,"{'classifier__max_depth': 10, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.7499153212148582,0.7721634615384616,0.7799198717948719,0.7451121794871796,0.7326121794871795,0.7559446027045101,0.017526896536833626,10
0.40033578872680664,0.024387019913653347,0.01562814712524414,0.002570424646691777,10,10,200,"{'classifier__max_depth': 10, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.7490120808400136,0.7724198717948718,0.7770032051282052,0.7426923076923078,0.7363782051282051,0.7555011341167207,0.0162508030712547,13
0.132069730758667,0.0034674982867012216,0.007137680053710937,0.0026955355614903297,20,2,50,"{'classifier__max_depth': 20, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 50}",0.7504959757415444,0.7651923076923077,0.7970272435897435,0.7344551282051281,0.7328445512820513,0.756003041302155,0.02365748837074343,9
0.26478915214538573,0.017970368927604355,0.010364770889282227,0.002469984642582151,20,2,100,"{'classifier__max_depth': 20, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.7454313779254503,0.7673397435897436,0.7964423076923077,0.7412419871794872,0.737948717948718,0.7576808268671413,0.02193347961466177,7
0.48891291618347166,0.027898184235599366,0.01937408447265625,0.002549056786621108,20,2,200,"{'classifier__max_depth': 20, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.7413103437152213,0.7591105769230769,0.790713141025641,0.737988782051282,0.7275080128205129,0.7513261713071469,0.022169518635310737,21
0.13339672088623047,0.014849205537538527,0.00802755355834961,0.0023900126636300124,20,5,50,"{'classifier__max_depth': 20, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 50}",0.7377699640316779,0.7516346153846153,0.7694070512820513,0.7319471153846153,0.7293669871794872,0.7440251466524893,0.014845961639939585,27
0.250667667388916,0.02103739815339782,0.010916948318481445,0.0027879852084302663,20,5,100,"{'classifier__max_depth': 20, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.7411490507911419,0.7464903846153846,0.775176282051282,0.7275801282051282,0.7321794871794871,0.7445150665684848,0.0166991061719794,26
0.45249433517456056,0.04391545098522694,0.014849090576171875,0.00031156390312076177,20,5,200,"{'classifier__max_depth': 20, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.74049581444862,0.7559294871794872,0.7784855769230768,0.7335576923076923,0.7313942307692307,0.7479725603256214,0.01750935765011516,25
0.11856021881103515,0.0030989591758703605,0.006945896148681641,0.002159410839605449,20,10,50,"{'classifier__max_depth': 20, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 50}",0.74551202438749,0.7710096153846153,0.7914102564102563,0.7440224358974359,0.7448397435897436,0.7593588151339082,0.018977763909046985,3
0.2425004482269287,0.0122808409895811,0.010913562774658204,0.003020018917887064,20,10,100,"{'classifier__max_depth': 20, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.7407538831271472,0.775144230769231,0.7932692307692307,0.7433173076923076,0.7494070512820513,0.7603783407279936,0.02047637435140067,1
0.39214382171630857,0.014346622908469258,0.014224863052368164,0.0005671074179097658,20,10,200,"{'classifier__max_depth': 20, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.7446410425974613,0.7676442307692308,0.7899198717948718,0.7388782051282051,0.7339583333333334,0.7550083367246205,0.020924844921183572,14
